date,weekday,start,end,venue,title,organizer,category,source_url,status,ticket_url,description,duration_source
2026-08-02,Söndag,16:00,21:00,Festivalområde Strandgärdet,The Witch’s Hut – A magical escape room,Nåni - Kultur och Historia,Övrigt,https://www.medeltidsveckan.se/programme/,,,"Escape the witches hut– An magical Escape Room experience.

My lords and ladys, you have been chosen to save us all. But time is in short supply, while the witch is away collecting all manner of awful ingredients for her powerful spells, you will have one hour to rid us of the curse she has planned to bestow upon this land. Do it within the hour or you may perish by the witches hand.

You will enter a world of enchanted objekts, magical puzzels and powerful plants. You, our saviours, will have to decipher her grimoire to figure out where she has hidden the means to break her curse. If you can not a fate worse than death will befall us all.

Price, swished on location:

Groups of up to 3 people: 750 SEK

Groups of up to 5 people: 950 SEK

Place: The Nåni-tents by Russtibus Stage.

Come by the Nåni-shop by Russtibus Stage to book your adventure now and save the world from the Witches curse!",source
2026-08-02,Söndag,16:00,17:00,Gamla Apoteket,Workshop i ful- och snuskvisor med Våtmark,Våtmark,Workshop,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343691,"Välkomna till en workshop med duon Våtmark – där vi sjunger oss genom historiens snuskigaste visor! Lär dig de förbjudna sångerna som gått i arv från mun till mun, och upptäck varför folk förr älskade att vara lite opassande. Vi bjuder på både skratt och folkligt sångsätt – inga förkunskaper behövs, bara ett öppet sinne!

Ni kommer lära er fula och snuskiga visor, folkmusik, medeltidsballader och skillingtryck- sånger, melodier och enkla arrangemang. Vi kommer att berätta om historia bakom visorna: Vilka sjöng fulvisor förr och varför var det så viktigt?

I år har vi fler nya visor i rockärmen, kom, du vågar!",source
2026-08-02,Söndag,16:30,17:30,Visby domkyrka Sankta Maria,Guidad visning av domkyrkans medeltida vind,Visby domkyrka Sankta Maria,Övrigt,https://www.medeltidsveckan.se/programme/,,,"Guidad visning av domkyrkans vind.

Visningen går uppför de branta och smala medeltida trapporna till vinden där det finns mycket historia att ta del av.

Barn under 12 år ska gå med vuxet sällskap. Ingen tillgång till hiss.

Bra att veta: Stundvis är det trånga utrymmen och lågt i tak.

Köp din biljett på https://www.nortic.se/ticket/organizer/3298 eller med hjälp av Turistbyrån på Donners Plats 1, Visby.

Pris

Vuxen: 200 kronor 

Medeltidspris 160 kronor (visa upp Medeltidsbandet och får 40 kronor rabatt).

Ungdom 13–17 år: 100 kronor 

Barn 0–12 år: Fri entré",source
2026-08-02,Söndag,17:00,17:30,S:ta Karin,Romarrikets historia,Björn Ende,Konsert,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343670,"VAD HAR HÄNT?

I Föregående avsnitt- Världshistoriens största och mäktigaste imperium faller och lämnar Europa i en röra av småstater som krigar sinsemellan. Hur hamnade vi här? Se historien om Romarrikets historia! Kompositören, textförfattaren och estradören Björn Endes sångföreställning om Romarrikets historia har nu setts av tusentals förundrade besökare under årens lopp. Har du missat den? Se den! Har du sett den? Se den igen! Den perfekta och givna första aktiviteten på veckan.",source
2026-08-02,Söndag,19:00,20:00,Helge And,Ful- och snuskvisor med Våtmark,Våtmark,Konsert,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343688,"Snuskigt bra musik! Upplev den magiska kraften i folkmusik, medeltidsballader och skillingtryck – tidlösa sånger som levt vidare genom generationer.

Med vackra melodier och grova texter tar gruppen Våtmark tag i den mest tabubelagda traditionen i svensk folkmusik, nämligen snuskvisor och fulvisor. Via härlig stämsång, glimten i ögat och svängigt ackompanjemang bjuder Nina Grigorjeva (sång och flöjt) och Sandra Berggren (sång och fiol) alla nyfikna öron på en rolig, spännande show med både gammalt och nytt material som är skrivet av, om, och/eller för kvinnor.",source
2026-08-02,Söndag,20:00,22:00,Medeltidsarenan,Invigningskväll 2026 – Tema Kärlek,Medeltidsveckan,Övrigt,https://www.medeltidsveckan.se/programme/,,,"Välkomna till Medeltidsveckans invigningskväll! Ta med dig hela familjen, släkt och vänner och duka upp en god picknick på medeltidsarenan. Njut av gratis framträdande från en mängd artister som kommer att underhålla dig under vecka 32. Sista programpunkt blir som vanligt eldpilar i havet. Tillsammans skapar vi Medeltidsveckan 2026!",source
2026-08-02,Söndag,21:00,22:00,Helge And,Historiska spöken – Vikingatida vålnader,Hörsägen,Performance,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343758,"Hörsägen berättar helt nya historiska spökhistorier i lågornas sken!

Bli skrämd av historier om gengångare på Grönland, spöket som dräpte Sven Tveskägg, onda trollkarlar på Visingsö, döda män som vaktar sina egna gravhögar i Normandie, och mycket mer.

Kom och hör hemskheter direkt från de isländska sagorna och den vikingatid de berättar om.

Vågar du bli skrämd?",source
2026-08-02,Söndag,21:00,22:00,S:ta Karin,TRiX ger – Eldiaden,Gycklargruppen TRiX,Eldshow,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343747,"Gycklargruppen TRiX i ett efterlängtat samarbete med Bröderna Sköld – då blir det strid.

Ett rykande varmt välkommen till “Eldiaden” och slaget om Troja. För många århundraden sedan berättades det om Akilles vrede under kung Agamemnons krig mot trojanerna.

– Den vackra Helena av Sparta har flytt med Paris, men hennes förlovade, Menelaos, har enat hela Grekland i att slåss för att återfå hennes hand. Många hjältar står och faller under krigets nio långa år, men Iliaden, som utspelar sig under det allra sista året, är förmodligen antika Greklands äldsta bevarade litterära verk.

I sagan används eld som en liknelse, men i Gycklargruppen TRiX händer har hela sagan fattat eld. Kom och följ med i historiens ebb och flod, där vreden flammar upp, våra hjältar drabbar samman och gudarna har minst ett finger med i spelet.

Det blir en spektakulär föreställning där eldkonstnärernas skicklighet sätts på prov, häftiga scener byter av varandra och stridens hetta aldrig är långt bort.

Historien sägs vara dömd att upprepa sig, så följ med, kära publik, och lär av antikens äldsta epos genom en episk eldföreställning.

English

Gycklargruppen TRiX in a long-awaited collaboration with the Sköld Brothers – prepare for battle.

A smoking hot welcome to “Eldiaden” and the Battle of Troy. Many centuries ago, tales were told of Achilles’ rage during King Agamemnon’s war against the Trojans.

– The beautiful Helen of Sparta has fled with Paris, but her betrothed, Menelaus, has united all of Greece to fight for her return. Many heroes rise and fall during the nine long years of war, but the Iliad, set during the very last year, is likely ancient Greece’s oldest surviving literary work.

In the saga, fire is used as a metaphor, but in the hands of TRiX, the entire story has caught fire. Come along through the ebb and flow of history, where rage flares up, our heroes clash, and the gods always have a hand in the game.

It will be a spectacular performance where the skills of the fire artists are put to the test, powerful scenes follow one another, and the heat of battle is never far away.

History is said to be doomed to repeat itself, so join us, dear audience, and learn from antiquity’s oldest epic through an epic fire show.",source
2026-08-02,Söndag,21:00,21:45,Visby domkyrka Sankta Maria,Konrad och katedralens hemliga rum,Visby domkyrka Sankta Maria,Guidad visning,https://www.medeltidsveckan.se/programme/,,,"Följ med Konrad vår unika och mångårige klockare, medan han stänger

kyrkan för kvällen. Klättra uppför de trånga medeltida trapporna, till vinden och de rum som sällan får besök. Åtminstone inte förrän efter kvällningen…

Observera – Inget för den med cellskräck! Vandringen går i gamla branta trappor och trånga spiralgångar, ingen tillgång till hiss.

Köp biljett här: https://www.nortic.se/ticket/organizer/3298

Pris

Vuxen: 190 kronor 

Medeltidspris 150 kronor (visa upp Medeltidsbandet och får 40 kronor rabatt).  

Ungdom 13–17 år: 100 kronor 

Barn 0–12 år: Fri entré

Längd: Cirka 45 minuter

Antal: Max 25 personer

Språk: Svenska

Plats: Visby domkyrka Sankta Maria, samling utanför södra ingången.",source
2026-08-02,Söndag,22:15,23:00,Visby domkyrka Sankta Maria,Konrad och katedralens hemliga rum,Visby domkyrka Sankta Maria,Guidad visning,https://www.medeltidsveckan.se/programme/,,,"Följ med Konrad vår unika och mångårige klockare, medan han stänger

kyrkan för kvällen. Klättra uppför de trånga medeltida trapporna, till vinden och de rum som sällan får besök. Åtminstone inte förrän efter kvällningen…

Observera – Inget för den med cellskräck! Vandringen går i gamla branta trappor och trånga spiralgångar, ingen tillgång till hiss.

Köp biljett här: https://www.nortic.se/ticket/organizer/3298

Pris

Vuxen: 190 kronor 

Medeltidspris 150 kronor (visa upp Medeltidsbandet och får 40 kronor rabatt).  

Ungdom 13–17 år: 100 kronor 

Barn 0–12 år: Fri entré

Längd: Cirka 45 minuter

Antal: Max 25 personer

Språk: Svenska

Plats: Visby domkyrka Sankta Maria, samling utanför södra ingången.",source
2026-08-02,Söndag,22:30,23:59,Kapitelhusgården,Premiärkväll med Räven på Kapitelhusgården,Räven,Konsert,https://www.medeltidsveckan.se/programme/,,,"Räven är tillbaka på Kapitel och inviger veckan med en kväll fylld med dans, allsång och allmänna tokerier. Med förstärkning från ‘De många musikanternas band’ garanteras en natt ni sent kommer glömma. Välkomna till Dans, på Kapitel.

Efter kl. 19:00 tar Kapitelhusgården ett blygsamt inträde på 50 kr i dörren för de som vill komma och njuta av våra spelningar. Gäster som har bokat bord, barn under 15 år, samt medeltidsveckans volontärer går in gratis. Plus alla som redan befinner sig innanför porten när klockan slår sju, förstås!",source
2026-08-03,Måndag,09:00,10:00,Hantverkspaviljongen Strandgärdet,Art of Illumination – Beginner’s Experience,Frank Berliner,Workshop,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/345928,"Beginner’s Workshop: Step into the colorful world of medieval book art! In this hands-on 60-minute workshop, suitable for all ages, you’ll discover the magic of traditional illumination techniques just as they were used centuries ago. Guided by a professional medieval illuminator, you’ll learn the essentials of creating vivid artwork using historical tempera methods, painting with natural pigments blended with egg yolk, just as artists did before the invention of the printing press. Dive into the process of preparing and mixing your own primary colors, then experiment by lightening and darkening shades to bring depth and vibrancy to your designs. Learn the secrets to creating a full palette by mixing secondary colors. Unleash your creativity as you freely design your own unique masterpiece on genuine handmade paper, experiencing for yourself the artistry and patience that medieval artists brought to each page. Whether you’re young or simply young-at-heart, this beginner’s course offers a perfect blend of history, art, and hands-on fun. No prior experience is required—just a sense of curiosity and a willingness to get creative with colors! All materials are included, and you’ll leave with your own personalized piece of medieval-inspired artwork and a deeper appreciation for this centuries-old tradition.",source
2026-08-03,Måndag,09:00,14:00,Hantverkspaviljongen Strandgärdet,GÖR DINA EGNA NATURLIGA HUDVÅRDSPRODUKTER,Elle,Övrigt,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/345963,"DET HÄR GÖR VI:

Läkande salvor

Näringsrika kropps- och ansiktsoljor

Lotion-bars

Body scrub

Body butter

– Kursmaterialet ingår i kursavgiften

– Ingen förkunskap krävs

– Kursens längd 5 tim.

– Kursavgift: 1495 kr.

Varmt välkommen – med kärlek från naturen!",source
2026-08-03,Måndag,09:00,12:00,Kapitelhusgården,Hantverkshörna,Kapitelhusgården,Workshop,https://www.medeltidsveckan.se/programme/,,,"Kom och hantverka tillsammans på Kapitel! Kaffe och god stämning ingår. Varje dag mellan 9 och 12 har vi öppet för en ’drop-in’ hantverkshörna. Ta med ditt eget hantverk, häll upp en kopp kaffe och sitt i den mysiga stämningen på gården. Ingen föranmälan krävs. Swisha 35 kr i dörren för valfri dryck – påtår 20 kr.",source
2026-08-03,Måndag,09:00,13:00,Kapitelhusgården,Kurs i Rotslöjd,"Gunilla Axelsson, Sunnansjö Tenn",Workshop,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343616,"Kom och lär dig grunderna i rotslöjd. Vi jobbar med björkrötter och gör ett smycke eller början på ett litet fat.

Du kommer att få välja mellan att jobba enbart med björkrötter eller binda rötter kring en älghorns- eller keramikplatta i mitten av arbetet. Det brukar vara populärt och blir väldigt fint.

Vi går igenom starten, olika mönster samt avslutningen. Montering av de smycken som tillverkas ingår också.

Jag som håller i workshopen heter Gunilla Axelsson och bor i Vindeln, Västerbotten. Min slöjd och min kursverksamhet håller jag under namnet Sunnansjö Tenn.

Det här blir mitt fjärde år på Medeltidsveckan och Kapitelhusgården och det har varit så fantastiskt roligt att jag bara måste komma tillbaka igen.

Boken om rotslöjd, ”Första rotboken med extra allt” som jag har skrivit tillsammans med Gunnel Eriksson, mästarslöjdare från Botsmark, Västerbotten finns nu även på engelska och kommer att finnas till försäljning måndag till fredag. Den heter ”The first book of birch rootcraft, complete with all the extras”. Även fårbensprylar som är ett verktyg för rotslöjd och björkrötter kommer att finnas till försäljning så du kan fortsätta arbetet när du kommer hem.

Välkomna!",source
